k	pvalue
1994	7.030403980161846e-139
1995	4.8893800863544325e-139
1996	3.399805460124256e-139
1997	2.3636387634640314e-139
1998	1.642990034199412e-139
1999	1.1418671073884998e-139
2000	7.934563212003716e-140
2001	5.512610820414205e-140
2002	3.8292922153811154e-140
2003	2.659540270337295e-140
2004	1.846807111360573e-140
2005	1.2822226096052724e-140
2006	8.900866088558391e-141
2007	6.177717823363357e-141
2008	4.286974006186857e-141
2009	2.9744086466063545e-141
2010	2.0633715619665873e-141
2011	1.4311372523743818e-141
2012	9.924581249577017e-142
2013	6.881294973413622e-142
2014	4.770405038289307e-142
2015	3.306491810686865e-142
2016	2.2914309922489302e-142
2017	1.587717632517008e-142
2018	1.099934757151962e-142
2019	7.618821080911445e-143
2020	5.276377188027806e-143
2021	3.653516912384506e-143
2022	2.529377538109752e-143
2023	1.7508279016811113e-143
2024	1.2117151702638552e-143
2025	8.384649918807042e-144
2026	5.800916915154229e-144
2027	4.012690799268037e-144
2028	2.775249963000834e-144
2029	1.919092427408622e-144
2030	1.326835470660159e-144
2031	9.172034252878315e-145
2032	6.33930568825013e-145
2033	4.380716724951767e-145
2034	3.0267469628153094e-145
2035	2.090906178559203e-145
2036	1.4441771887213475e-145
2037	9.973186446304258e-146
2038	6.886125536014464e-146
2039	4.753828299499411e-146
2040	3.2812522898809382e-146
2041	2.2644532035729643e-146
2042	1.5624807965621072e-146
2043	1.0779376881453686e-146
2044	7.435330406509409e-147
2045	5.127841032183219e-147
2046	3.5358718552196123e-147
2047	2.4377332549450873e-147
2048	1.680364759261272e-147
2049	1.158106992377726e-147
2050	7.980342965300793e-148
2051	5.4982210900207124e-148
2052	3.787482466426676e-148
2053	2.6085962673385968e-148
2054	1.796349879708747e-148
2055	1.236809551559683e-148
2056	8.514175339684019e-149
2057	5.8601701252601015e-149
2058	4.032791331326323e-149
2059	2.774784036433966e-149
2060	1.9088884512632924e-149
2061	1.3129852811713383e-149
2062	9.029571175790624e-150
2063	6.208724250126881e-150
2064	4.268404931879684e-150
2065	2.933978089541215e-150
2066	2.0163974916083395e-150
2067	1.3855540642916632e-150
2068	9.519165279518967e-151
2069	6.538864499803039e-151
2070	4.49090537758795e-151
2071	3.083852407002651e-151
2072	2.11729510905951e-151
2073	1.453440811023466e-151
2074	9.97565612393288e-152
2075	6.845635467589548e-152
2076	4.6969319119030515e-152
2077	3.222129365166379e-152
2078	2.2100388624166787e-152
2079	1.5156017361905764e-152
2080	1.0391985685606074e-152
2081	7.124268260262668e-153
2082	4.883264896249935e-153
2083	3.346637045522293e-153
2084	2.2931648294901678e-153
2085	1.5710509668042635e-153
2086	1.076152047436339e-153
2087	7.370303542552278e-154
2088	5.0469093578631376e-154
2089	3.4553659060352224e-154
2090	2.3653260078960425e-154
2091	1.618886535163793e-154
2092	1.1078227288642129e-154
2093	7.57971024575271e-155
2094	5.185175077959357e-155
2095	3.546522751497506e-155
2096	2.4253286420704387e-155
2097	1.6583148006272628e-155
2098	1.1336837191929984e-155
2099	7.74899552517319e-156
2100	5.295750227191673e-156
2101	3.618579976739629e-156
2102	2.4721651067967743e-156
2103	1.688672375435644e-156
2104	1.1532991477748112e-156
2105	7.875301771574726e-157
2106	5.376765729334819e-157
2107	3.670318191219614e-157
2108	2.5050420802093276e-157
2109	1.7094447072836506e-157
2110	1.1663363966991568e-157
2111	7.956486907749708e-158
2112	5.426847846785178e-158
2113	3.700860561513776e-158
2114	2.52340290460567e-158
2115	1.720280590696206e-158
2116	1.1725754839255e-158
2117	7.99118481546809e-159
2118	5.445156919459167e-159
2119	3.7096975196258775e-159
2120	2.526943254115285e-159
2121	1.7210020352633324e-159
2122	1.1719152299420575e-159
2123	7.978843511270213e-160
2124	5.4314107311575484e-160
2125	3.696700864766097e-160
2126	2.5156194935272245e-160
2127	1.7116091037114726e-160
2128	1.164375966750318e-160
2129	7.919739583238714e-161
2130	5.385891597011474e-161
2131	3.6621267150473406e-161
2132	2.4896494088538093e-161
2133	1.69227953715962e-161
2134	1.1500986887292212e-161
2135	7.814968368786705e-162
2136	5.309436930199231e-162
2137	3.6066072211395115e-162
2138	2.4495053020746306e-162
2139	1.663363198079619e-162
2140	1.1293406904230061e-162
2141	7.666410345006184e-163
2142	5.2034137208381845e-163
2143	3.531131412408464e-163
2144	2.3958997535963444e-163
2145	1.625371572242768e-163
2146	1.1024678788798952e-163
2147	7.476675166269067e-164
2148	5.069678009554632e-164
2149	3.4370159834950813e-164
2150	2.3297646500520485e-164
2151	1.5789627683399953e-164
2152	1.069944080449086e-164
2153	7.249025668635508e-165
2154	4.910521029112236e-165
2155	3.3258672231336105e-165
2156	2.252224337077977e-165
2157	1.5249226279171631e-165
2158	1.0323177771955708e-165
2159	6.98728492255252e-166
2160	4.728604190004599e-166
2161	3.1995356176272145e-166
2162	2.1645639736476525e-166
2163	1.4641427002238236e-166
2164	9.902068006993003e-167
2165	6.695730017469301e-167
2166	4.52688547603314e-167
2167	3.060064913157284e-167
2168	2.068194326309877e-167
2169	1.3975959400087008e-167
2170	9.442815767807954e-168
2171	6.378976677646694e-168
2172	4.3085400766811805e-168
2173	2.9096375833378683e-168
2174	1.9646143415913007e-168
2175	1.326311047077707e-168
2176	8.952475511103604e-169
2177	6.041859022377055e-169
2178	4.076878205489823e-169
2179	2.7505187159004474e-169
2180	1.8553728699530845e-169
2181	1.2513463829963173e-169
2182	8.43827431944913e-170
2183	5.6893087927655396e-170
2184	3.835263036822317e-170
2185	2.585000305450841e-170
2186	1.7420308858989663e-170
2187	1.1737643736758712e-170
2188	7.907438633643637e-171
2189	5.326238179735476e-171
2190	3.587031544449205e-171
2191	2.4153478235792757e-171
2192	1.6261254605700575e-171
2193	1.094607240148259e-171
2194	7.367030929255569e-172
2195	4.957430023186852e-172
2196	3.335420758498247e-172
2197	2.2437507436213167e-172
2198	1.5091366029930606e-172
2199	1.014874799073812e-172
2200	6.823801255565999e-173
2201	4.587438638503858e-173
2202	3.083501592600461e-173
2203	2.0722784393369714e-173
2204	1.392457904166305e-173
2205	9.35504946552607e-174
2206	6.284057657615557e-174
2207	4.22050389874498e-174
2208	2.8341219548936217e-174
2209	1.9028425716680904e-174
2210	1.2773717061707899e-174
2211	8.573572918035798e-175
2212	5.753558484632554e-175
2213	3.8604804979849906e-175
2214	2.5898603718541775e-175
2215	1.737166744070621e-175
2216	1.165029289176692e-175
2217	7.812002499311739e-176
2218	5.237428510210676e-176
2219	3.5107835839925924e-176
2220	2.352990850371968e-176
2221	1.5767638635064901e-176
2222	1.056436335358974e-176
2223	7.077017439732676e-177
2224	4.740099709744095e-177
2225	3.174351216165914e-177
2226	2.125459207648167e-177
2227	1.4229213089033729e-177
2228	9.52443702345414e-178
2229	6.374235137732685e-178
2230	4.2652765127719657e-178
2231	2.8536234135601713e-178
2232	1.9088706344837257e-178
2233	1.2766936977940544e-178
2234	8.537433305509246e-179
2235	5.708188899978226e-179
2236	3.8159244186647275e-179
2237	2.550536938590485e-179
2238	1.7044878455198117e-179
2239	1.1389027681823674e-179
2240	7.608689272887061e-180
2241	5.0823377150788065e-180
2242	3.3942800704894254e-180
2243	2.266534438682375e-180
2244	1.513238825593008e-180
2245	1.010143666503261e-180
2246	6.742009223370132e-181
2247	4.4991044739960136e-181
2248	3.001880250057373e-181
2249	2.0025861572107105e-181
2250	1.3357329148856347e-181
2251	8.907967602722884e-182
2252	5.939750786500223e-182
2253	3.9599383378700366e-182
2254	2.639606801714484e-182
2255	1.7592221352527647e-182
2256	1.1722837920601145e-182
2257	7.810439785205384e-183
2258	5.202940696795502e-183
2259	3.465396505871411e-183
2260	2.3077442169288326e-183
2261	1.5365726581335524e-183
2262	1.022937814053504e-183
2263	6.808886238311523e-184
2264	4.5314130058974205e-184
2265	3.0152404445177153e-184
2266	2.0060465095113187e-184
2267	1.3344146499170308e-184
2268	8.875061491749216e-185
2269	5.901775932081658e-185
2270	3.923962517850766e-185
2271	2.608541685152314e-185
2272	1.7338100671223505e-185
2273	1.1522217736139528e-185
2274	7.655991883713074e-186
2275	5.0862498515365854e-186
2276	3.378506553426596e-186
2277	2.2437925472608405e-186
2278	1.4899493566330111e-186
2279	9.892161393843684e-187
2280	6.5666182699696e-187
2281	4.3583614944868153e-187
2282	2.8922487269522245e-187
2283	1.9190175638637994e-187
2284	1.2730726623625414e-187
2285	8.444197389400758e-188
2286	5.6000836333931916e-188
2287	3.7133134537402515e-188
2288	2.4618391914206864e-188
2289	1.6318819292984023e-188
2290	1.0815554182711504e-188
2291	7.167039918326628e-189
2292	4.748559469076359e-189
2293	3.1456830416552553e-189
2294	2.0835267112329963e-189
2295	1.3797939160598926e-189
2296	9.136091284445011e-190
2297	6.048360884128777e-190
2298	4.0035571557778815e-190
2299	2.649631332392937e-190
2300	1.753298895086274e-190
2301	1.1599988744050843e-190
2302	7.673443266867798e-191
2303	5.0752112614160436e-191
2304	3.3562097347521925e-191
2305	2.2190914468370292e-191
2306	1.4670079076648087e-191
2307	9.6966309834678e-192
2308	6.4082648052146004e-192
2309	4.234393438536988e-192
2310	2.797519698244769e-192
2311	1.8479333130641258e-192
2312	1.2204799289848926e-192
2313	8.05946482139544e-193
2314	5.321241760671123e-193
2315	3.5127804847592745e-193
2316	2.3185703367203936e-193
2317	1.5301034409561092e-193
2318	1.0096075049031689e-193
2319	6.660634765386802e-194
2320	4.393493112782488e-194
2321	2.8975808965762425e-194
2322	1.910699933221902e-194
2323	1.2597394073655398e-194
2324	8.304247020173397e-195
2325	5.473323651536119e-195
2326	3.6068936387691385e-195
2327	2.376549621231501e-195
2328	1.565639576652027e-195
2329	1.031259727633568e-195
2330	6.79165625859684e-196
2331	4.472133062230619e-196
2332	2.944320796137958e-196
2333	1.938147988159493e-196
2334	1.2756165660947047e-196
2335	8.394305740498597e-197
2336	5.52307373419559e-197
2337	3.6333591869029645e-197
2338	2.3898314328185353e-197
2339	1.57165658486628e-197
2340	1.0334262878106981e-197
2341	6.794113887725403e-198
2342	4.465988687631984e-198
2343	2.9351743383954577e-198
2344	1.928775499415728e-198
2345	1.2672461019621437e-198
2346	8.324760739738262e-199
2347	5.46781835404057e-199
2348	3.5907728010169032e-199
2349	2.357725899353861e-199
2350	1.5478549094262712e-199
2351	1.0160117717327e-199
2352	6.6680491934405e-200
2353	4.375527559123854e-200
2354	2.870738498424483e-200
2355	1.8831652580784684e-200
2356	1.2351361468170583e-200
2357	8.099772797155333e-201
2358	5.310830701423337e-201
2359	3.4816387002844195e-201
2360	2.2821100154660986e-201
2361	1.495619410989539e-201
2362	9.800252327876733e-202
2363	6.420739926555496e-202
2364	4.2059544554989255e-202
2365	2.754708983984792e-202
2366	1.8039253712056283e-202
2367	1.1811174822642902e-202
2368	7.732133195141828e-203
2369	5.0610107709559193e-203
2370	3.3121264635871043e-203
2371	2.167246358874002e-203
2372	1.4178862261084428e-203
2373	9.274835671474516e-204
2374	6.066005645045263e-204
2375	3.9667163935547446e-204
2376	2.593529871190044e-204
2377	1.695442744494744e-204
2378	1.1081709985604442e-204
2379	7.242061668535705e-205
2380	4.73205137751418e-205
2381	3.0914945553252554e-205
2382	2.019385951469244e-205
2383	1.3188700106060451e-205
2384	8.612247083748488e-206
2385	5.622931627042647e-206
2386	3.670633005667594e-206
2387	2.3958022976317322e-206
2388	1.563481855280645e-206
2389	1.020155976785384e-206
2390	6.655369670977557e-207
2391	4.34119873743301e-207
2392	2.8312553515913884e-207
2393	1.8462066356261427e-207
2394	1.2036867436142198e-207
2395	7.846546592862697e-208
2396	5.114174661372965e-208
2397	3.3327633733244235e-208
2398	2.1715275139598145e-208
2399	1.4146797384671322e-208
2400	9.214735600986815e-209
2401	6.001220428514171e-209
2402	3.907763231973352e-209
2403	2.5441861025047237e-209
2404	1.6561569344379758e-209
2405	1.0779188926361498e-209
2406	7.014596154664371e-210
2407	4.564059122615243e-210
2408	2.9691480793306433e-210
2409	1.931276553303662e-210
2410	1.2559984403709982e-210
2411	8.167060284043122e-211
2412	5.309754708580686e-211
2413	3.4515581904060965e-211
2414	2.243303279498803e-211
2415	1.457782863576005e-211
2416	9.471739719809653e-212
2417	6.153167563914669e-212
2418	3.996683964953561e-212
2419	2.595571283157907e-212
2420	1.6853814383444676e-212
2421	1.0941970843059647e-212
2422	7.102725118267307e-213
2423	4.609847688272904e-213
2424	2.991439795861641e-213
2425	1.940913076970265e-213
2426	1.2591110663768663e-213
2427	8.166841714973182e-214
2428	5.296346444011304e-214
2429	3.43424115802525e-214
2430	2.2264726030240344e-214
2431	1.443231809473995e-214
2432	9.353776880183021e-215
2433	6.061360354782542e-215
2434	3.927221462771823e-215
2435	2.5440923880517195e-215
2436	1.6478306205158538e-215
2437	1.0671475460949935e-215
2438	6.909849511943417e-216
2439	4.473474154708333e-216
2440	2.8956996073813575e-216
2441	1.8741067279691787e-216
2442	1.2127390913510823e-216
2443	7.84644048567809e-217
2444	5.075867198834551e-217
2445	3.2830695370698125e-217
2446	2.123157356202617e-217
2447	1.3728293695974964e-217
2448	8.875303736148317e-218
2449	5.736964708729543e-218
2450	3.707775488452355e-218
2451	2.395945767121661e-218
2452	1.5480067424455985e-218
2453	1.0000023693655189e-218
2454	6.458944206522998e-219
2455	4.1711361560736043e-219
2456	2.6932677812416667e-219
2457	1.7387496166834518e-219
2458	1.1223463726441515e-219
2459	7.243510970774784e-220
2460	4.6741613330001376e-220
2461	3.015717402174622e-220
2462	1.9454046948790193e-220
2463	1.2547628652836102e-220
2464	8.091811201871108e-221
2465	5.217497117939867e-221
2466	3.3636522745130336e-221
2467	2.1681652204802227e-221
2468	1.3973527862056e-221
2469	9.004345986500682e-222
2470	5.801371893956579e-222
2471	3.737159800645257e-222
2472	2.407049749290869e-222
2473	1.5501042466453026e-222
2474	9.980888261273404e-223
2475	6.425544491293788e-223
2476	4.13602482235149e-223
2477	2.6618820275861776e-223
2478	1.7128800198020405e-223
2479	1.1020405148499359e-223
2480	7.089256049297643e-224
2481	4.559699833307799e-224
2482	2.9322725922926735e-224
2483	1.8854061965060638e-224
2484	1.2120988152939995e-224
2485	7.791187157459549e-225
2486	5.007278724419254e-225
2487	3.2176027278288456e-225
2488	2.0672624083656e-225
2489	1.3279793756315287e-225
2490	8.52942187656561e-226
2491	5.4774750711227165e-226
2492	3.51701141489223e-226
2493	2.257874017810382e-226
2494	1.4492996917378624e-226
2495	9.301420212381035e-227
2496	5.968605947209825e-227
2497	3.829385886741481e-227
2498	2.4565066592893016e-227
2499	1.5755759872560074e-227
2500	1.0104000532160085e-227
2501	6.478582190885545e-228
2502	4.1533563669643407e-228
2503	2.662263486853135e-228
2504	1.7062218431156522e-228
2505	1.0933333276135419e-228
2506	7.004905954525966e-229
2507	4.487295498762558e-229
2508	2.8740854401588726e-229
2509	1.8405487668756793e-229
2510	1.1784947121844353e-229
2511	7.544676239977722e-230
2512	4.829322889616146e-230
2513	3.090754783837285e-230
2514	1.9777688545263568e-230
2515	1.2653748510422187e-230
2516	8.094602957749297e-231
2517	5.177315087962307e-231
2518	3.310902104982453e-231
2519	2.1169996515537796e-231
2520	1.353405514529623e-231
2521	8.651029854096305e-232
2522	5.5289211823003e-232
2523	3.533016871695045e-232
2524	2.257271267111417e-232
2525	1.4419643731470277e-232
2526	9.209966429205916e-233
2527	5.881584070914517e-233
2528	3.755461564139707e-233
2529	2.3975357363854143e-233
2530	1.530381184679386e-233
2531	9.767128728388319e-234
2532	6.232567296079845e-234
2533	3.976489290994364e-234
2534	2.5366785633775947e-234
2535	1.61794534361462e-234
2536	1.0317988633408626e-234
2537	6.578987174765661e-235
2538	4.194264701517442e-235
2539	2.6735323112768525e-235
2540	1.7039147007931603e-235
2541	1.0857831021111492e-235
2542	6.917849793816137e-236
2543	4.4068879000741214e-236
2544	2.806892042562357e-236
2545	1.7875255203671634e-236
2546	1.138181790011565e-236
2547	7.246092276987963e-237
2548	4.612420969534129e-237
2549	2.935532348239878e-237
2550	1.8680034020359845e-237
2551	1.1885058392933226e-237
2552	7.560627579983075e-238
2553	4.808916616152101e-238
2554	3.0582256475827653e-238
2555	1.9445749606740113e-238
2556	1.2362683209866271e-238
2557	7.858391933686448e-239
2558	4.994448365131544e-239
2559	3.1737613886615875e-239
2560	2.0164800242816543e-239
2561	1.2809922071231818e-239
2562	8.136393940645721e-240
2563	5.16714166642655e-240
2564	3.2809657380240227e-240
2565	2.0829840860416006e-240
2566	1.3222182384272222e-240
2567	8.391764240634381e-241
2568	5.325205217679081e-241
2569	3.3787213169772354e-241
2570	2.1433907282809124e-241
2571	1.3595127377509609e-241
2572	8.621804602079216e-242
2573	5.466961778000216e-242
2574	3.4659865236270513e-242
2575	2.197053726270467e-242
2576	1.3924751843768263e-242
2577	8.824035270531691e-243
2578	5.590877734535989e-243
2579	3.541813975198892e-243
2580	2.2433885386683827e-243
2581	1.420745364739768e-243
2582	8.996239415300419e-244
2583	5.695590694634363e-244
2584	3.6053676149264605e-244
2585	2.281882899395445e-244
2586	1.4440099213089776e-244
2587	9.136503561629303e-245
2588	5.7799344101582756e-245
2589	3.655938051941519e-245
2590	2.3121062427621227e-245
2591	1.4620081332405373e-245
2592	9.243252977772455e-246
2593	5.842960396609604e-246
2594	3.6929557407380606e-246
2595	2.333717719437205e-246
2596	1.474536779724939e-246
2597	9.315281102053081e-247
2598	5.883955686772771e-247
2599	3.7160016578726543e-247
2600	2.346472594598307e-247
2601	1.481453959188905e-247
2602	9.351772241027112e-248
2603	5.90245625423919e-248
2604	3.724815196063947e-248
2605	2.350226860350359e-248
2606	1.4826817639991991e-248
2607	9.352316941767413e-249
2608	5.898255753482539e-249
2609	3.7192990677830247e-249
2610	2.3449399408851915e-249
2611	1.4782077401923361e-249
2612	9.31691963330767e-250
2613	5.87140934637307e-250
2614	3.6995210893679305e-250
2615	2.3306754193662088e-250
2616	1.468085094013585e-250
2617	9.24599833800933e-251
2618	5.822232516043338e-251
2619	3.665712800017554e-251
2620	2.3075997684152174e-251
2621	1.4524316405832608e-251
2622	9.14037646600193e-252
2623	5.751294903290304e-252
2624	3.618264954807935e-252
2625	2.27597911955722e-252
2626	1.431427523690265e-252
2627	9.001266917590991e-253
2628	5.65940933369152e-253
2629	3.5577200142681183e-253
2630	2.2361741591928418e-253
2631	1.4053117683578192e-253
2632	8.830248922406202e-254
2633	5.547616330700612e-254
2634	3.484761832157131e-254
2635	2.188633287830266e-254
2636	1.3743777583353552e-254
2637	8.629238233029564e-255
2638	5.417164526864523e-255
2639	3.4002028152540787e-255
2640	2.1338842237885273e-255
2641	1.3389677580228487e-255
2642	8.400451458760073e-256
2643	5.269487488140413e-256
2644	3.304968891803811e-256
2645	2.072524270889237e-256
2646	1.2994666216346252e-256
2647	8.146365466465991e-257
2648	5.106177551761348e-257
2649	3.2000826767969613e-257
2650	2.0052095006081197e-257
2651	1.2562948509332061e-257
2652	7.869672885911451e-258
2653	4.9289573435950245e-258
2654	3.0866452609166333e-258
2655	1.9326431218517792e-258
2656	1.209901176093837e-258
2657	7.573234833436661e-259
2658	4.739649684786053e-259
2659	2.965817074821626e-259
2660	1.855563325390617e-259
2661	1.1607548418642989e-259
2662	7.26003200863165e-260
2663	4.5401466186181414e-260
2664	2.8387982909102236e-260
2665	1.774730894781799e-260
2666	1.1093377830841207e-260
2667	6.933115323489976e-261
2668	4.3323782871013455e-261
2669	2.706809220980915e-261
2670	1.6909168714994436e-261
2671	1.056136869922569e-261
2672	6.595557193288857e-262
2673	4.118282363454986e-262
2674	2.5710711508433617e-262
2675	1.6048905493971662e-262
2676	1.0016363942375704e-262
2677	6.25040455562963e-263
2678	3.899774703133668e-263
2679	2.4327880230757428e-263
2680	1.5174080533131183e-263
2681	9.463109547356149e-264
2682	5.900634591987467e-264
2683	3.678721814565571e-264
2684	2.293129338280045e-264
2685	1.4292017296091129e-264
2686	8.906188808070456e-265
2687	5.549114009172853e-265
2688	3.4569156742320904e-265
2689	2.1532145952307115e-265
2690	1.3409705439224648e-265
2691	8.349963138061662e-266
2692	5.198562601441283e-266
2693	3.236051322410912e-266
2694	2.0140995333844396e-266
2695	1.2533716447806438e-266
2696	7.79852041021079e-267
2697	4.851521663183846e-267
2698	3.0177075793908244e-267
2699	1.8767643795519236e-267
2700	1.1670132123925303e-267
2701	7.255631525316415e-268
2702	4.510327662904347e-268
2703	2.8033311209166355e-268
2704	1.7421042364918738e-268
2705	1.0824486714085588e-268
2706	6.724715655427102e-269
2707	4.17709142751768e-269
2708	2.5942240496892922e-269
2709	1.610921687019525e-269
2710	1.0001723060911355e-269
2711	6.208814354462641e-270
2712	3.853682927204275e-270
2713	2.3915350003474705e-270
2714	1.4839216250723155e-270
2715	9.206162775398282e-271
2716	5.710574486762928e-271
2717	3.5417216003961177e-271
2718	2.1962537216438644e-271
2719	1.361708266974518e-271
2720	8.441490065154217e-272
2721	5.232239700612144e-272
2722	3.242572020214887e-272
2723	2.009208994178074e-272
2724	1.2447842435314607e-272
2725	7.710748530270843e-273
2726	4.775649974827956e-273
2727	2.9573445816294694e-273
2728	1.8310696672986943e-273
2729	1.1335516278791422e-273
2730	7.016349959612507e-274
2731	4.342248596703701e-274
2732	2.6869007854314924e-274
2733	1.6623485362361503e-274
2734	1.0283147161997649e-274
2735	6.360093932172297e-275
2736	3.933095792347202e-275
2737	2.4318626127908086e-275
2738	1.503408731309145e-275
2739	9.292843490703907e-276
2740	5.7431968539941565e-276
2741	3.5488881275172438e-276
2742	2.192625423600716e-276
2743	1.354472255599457e-276
2744	8.36583540607092e-277
2745	5.166328942103584e-277
2746	3.189982728857505e-277
2747	1.969373773131066e-277
2748	1.21563028580927e-277
2749	7.502541705810154e-278
2750	4.629657601973242e-278
2751	2.856425341110538e-278
2752	1.7620995239931624e-278
2753	1.0868548425324235e-278
2754	6.702644909383562e-279
2755	4.132895631303684e-279
2756	2.5479812333808845e-279
2757	1.570621632641099e-279
2758	9.680114399341125e-280
2759	5.965172019758488e-280
2760	3.6753527159589037e-280
2761	2.264167993860465e-280
2762	1.3946070096284836e-280
2763	8.588723395022003e-281
2764	5.2885786394482536e-281
2765	3.255988757977035e-281
2766	2.0042893038617203e-281
2767	1.2335918881398259e-281
2768	7.591300565429953e-282
2769	4.670834260496056e-282
2770	2.873467684069398e-282
2771	1.7674688542738655e-282
2772	1.0870031832038127e-282
2773	6.684107996785068e-283
2774	4.1095067555489333e-283
2775	2.526210518792418e-283
2776	1.5526836560925653e-283
2777	9.541793815576324e-284
2778	5.862875609163909e-284
2779	3.601844338398141e-284
2780	2.2124466621820387e-284
2781	1.3587960968179218e-284
2782	8.343905664320267e-285
2783	5.122926150703544e-285
2784	3.1448535259445043e-285
2785	1.9302624798914236e-285
2786	1.1845842017259763e-285
2787	7.268572497363939e-286
2788	4.459292306304739e-286
2789	2.7353719082340335e-286
2790	1.6776464878104503e-286
2791	1.028769668996893e-286
2792	6.307677535577908e-287
2793	3.866824379638074e-287
2794	2.3701348089181466e-287
2795	1.4525305865323815e-287
2796	8.900433565867427e-288
2797	5.452939512028288e-288
2798	3.340287435235119e-288
2799	2.045835186274655e-288
2800	1.2528269683737705e-288
2801	7.670880031729646e-289
2802	4.696052431222794e-289
2803	2.874447192890187e-289
2804	1.7591763770882292e-289
2805	1.0764604763125235e-289
2806	6.585980627160567e-290
2807	4.028807033094724e-290
2808	2.4641443395748314e-290
2809	1.506917516304472e-290
2810	9.213963366122837e-291
2811	5.632966200056617e-291
2812	3.4431938585990625e-291
2813	2.1043572568512542e-291
2814	1.2859116698231298e-291
2815	7.856633123526025e-292
2816	4.799494314295745e-292
2817	2.931488284194717e-292
2818	1.790253449208593e-292
2819	1.0931368931749816e-292
2820	6.673724319250429e-293
2821	4.0737620018981155e-293
2822	2.4863182870788334e-293
2823	1.5172301979471944e-293
2824	9.257205735669508e-294
2825	5.647315339714256e-294
2826	3.4445924787971686e-294
2827	2.100716019966464e-294
2828	1.2809451554220879e-294
2829	7.809575266404475e-295
2830	4.760559382310373e-295
2831	2.901497848222935e-295
2832	1.7681545145736683e-295
2833	1.0773377366971954e-295
2834	6.56322403153879e-296
2835	3.997756010141018e-296
2836	2.4347201036456997e-296
2837	1.4825710004571196e-296
2838	9.02642262538782e-297
2839	5.4947701646811615e-297
2840	3.3443914576375743e-297
2841	2.035252922629004e-297
2842	1.238378426155171e-297
2843	7.533938629961838e-298
2844	4.58273231713634e-298
2845	2.7871517508015785e-298
2846	1.6948468247842793e-298
2847	1.0304668098338002e-298
2848	6.264281692448148e-299
2849	3.807520648764886e-299
2850	2.313912726146287e-299
2851	1.4060002639494336e-299
2852	8.541960350126562e-300
2853	5.1887580813435974e-300
2854	3.151396281113161e-300
2855	1.9137109354465284e-300
2856	1.1619391503893459e-300
2857	7.053816521107716e-301
2858	4.281526744990304e-301
2859	2.598405298580578e-301
2860	1.5766992311357814e-301
2861	9.565871671374313e-302
2862	5.802751572759312e-302
2863	3.519468962661117e-302
2864	2.1342929827384834e-302
2865	1.2940905613882786e-302
2866	7.845290692089799e-303
2867	4.7554010477641695e-303
2868	2.8820333207054976e-303
2869	1.746403474153272e-303
2870	1.0580931852799495e-303
2871	6.4096894817200266e-304
2872	3.882252761233154e-304
2873	2.3510635540004227e-304
2874	1.4235695058646422e-304
2875	8.618401659331377e-305
2876	5.21685219211483e-305
2877	3.1573598530821304e-305
2878	1.910615877270658e-305
2879	1.15599627055013e-305
2880	6.993156300915424e-306
2881	4.229838537161988e-306
2882	2.5580445142706803e-306
2883	1.546771495108117e-306
2884	9.351428930717093e-307
2885	5.652799106491009e-307
2886	3.416511463975411e-307
2887	2.0646002289345316e-307
2888	1.2474490564207663e-307
2889	7.536044013766125e-308
2890	4.551953262428472e-308
2891	2.7490707924731246e-308
2892	1.659998957906254e-308
2893	1.0022209348511144e-308
2894	6.04996537384255e-309
2895	3.65154008581212e-309
2896	2.203601309254023e-309
2897	1.32960836046883e-309
2898	8.02136391499955e-310
2899	4.8384523747202e-310
2900	2.9180887078281e-310
2901	1.7596418359536e-310
2902	1.06092293492315e-310
2903	6.3955392443966e-311
2904	3.854821478197e-311
2905	2.3230852347335e-311
2906	1.3997800259196e-311
2907	8.43311870622e-312
2908	5.079844400383e-312
2909	3.059471282984e-312
2910	1.84236692592e-312
2911	1.109276091725e-312
2912	6.6778545305e-313
2913	4.01946298574e-313
2914	2.4189834212e-313
2915	1.45556474933e-313
2916	8.757173351e-314
2917	5.2678105143e-314
2918	3.1683279164e-314
2919	1.9053022706e-314
2920	1.1455958415e-314
2921	6.88704237e-315
2922	4.139690425e-315
2923	2.48792199e-315
2924	1.49499396e-315
2925	8.98205895e-316
2926	5.3956796e-316
2927	3.24078477e-316
2928	1.94620244e-316
2929	1.16858314e-316
2930	7.015603e-317
2931	4.211184e-317
2932	2.5274185e-317
2933	1.516645e-317
2934	9.099647e-318
2935	5.458823e-318
2936	3.274213e-318
2937	1.96358e-318
2938	1.177403e-318
2939	7.05886e-319
2940	4.23133e-319
2941	2.53604e-319
2942	1.51975e-319
2943	9.1056e-320
2944	5.455e-320
2945	3.2673e-320
2946	1.957e-320
2947	1.172e-320
2948	7.016e-321
2949	4.2e-321
2950	2.515e-321
2951	1.5e-321
2952	9e-322
2953	5.4e-322
2954	3.2e-322
2955	1.93e-322
2956	1.14e-322
2957	7e-323
2958	4e-323
2959	2.5e-323
2960	1.5e-323
2961	1e-323
2962	5e-324
2963	5e-324
2964	0.0
2965	0.0
2966	0.0
2967	0.0
2968	0.0
2969	0.0
2970	0.0
2971	0.0
2972	0.0
2973	0.0
2974	0.0
2975	0.0
2976	0.0
2977	0.0
2978	0.0
2979	0.0
2980	0.0
2981	0.0
2982	0.0
2983	0.0
2984	0.0
2985	0.0
2986	0.0
2987	0.0
2988	0.0
2989	0.0
2990	0.0
2991	0.0
